,time,queue,self
782,52.171979243884365,7.0,146.0
783,52.238695329873984,7.0,146.0
784,52.30541141586361,10.0,146.0
785,52.37212750185323,10.0,146.0
786,52.438843587842854,10.0,146.0
787,52.50555967383247,10.0,146.0
788,52.5722757598221,10.0,146.0
789,52.63899184581172,10.0,146.0
790,52.70570793180134,10.0,146.0
791,52.77242401779096,10.0,146.0
792,52.839140103780586,10.0,146.0
793,52.905856189770205,12.0,146.0
794,52.97257227575982,14.0,146.0
795,53.03928836174945,14.0,146.0
796,53.10600444773907,15.0,146.0
797,53.17272053372869,14.0,147.0
798,53.23943661971831,13.0,148.0
799,53.30615270570794,13.0,148.0
800,53.372868791697556,13.0,148.0
801,53.43958487768718,13.0,148.0
802,53.5063009636768,13.0,147.0
803,53.573017049666426,13.0,147.0
804,53.639733135656044,13.0,147.0
805,53.70644922164567,13.0,147.0
806,53.77316530763529,12.0,148.0
807,53.839881393624914,12.0,148.0
808,53.90659747961453,11.0,149.0
809,53.97331356560416,10.0,150.0
810,54.04002965159378,10.0,149.0
811,54.1067457375834,9.0,150.0
812,54.17346182357302,11.0,149.0
813,54.24017790956265,10.0,150.0
814,54.306893995552265,9.0,151.0
815,54.37361008154189,9.0,151.0
816,54.44032616753151,8.0,152.0
817,54.507042253521135,8.0,152.0
818,54.57375833951075,8.0,152.0
819,54.64047442550038,8.0,152.0
820,54.70719051149,8.0,152.0
821,54.773906597479616,8.0,152.0
822,54.84062268346924,8.0,152.0
823,54.90733876945886,8.0,152.0
824,54.974054855448486,8.0,152.0
825,55.040770941438105,8.0,151.0
826,55.10748702742773,8.0,151.0
827,55.17420311341735,8.0,151.0
828,55.240919199406974,10.0,151.0
829,55.30763528539659,10.0,151.0
830,55.37435137138622,10.0,151.0
831,55.44106745737584,9.0,150.0
832,55.50778354336546,9.0,150.0
833,55.57449962935508,9.0,151.0
834,55.64121571534471,9.0,150.0
835,55.707931801334325,9.0,149.0
836,55.77464788732395,9.0,147.0
837,55.84136397331357,9.0,146.0
838,55.908080059303195,10.0,145.0
839,55.974796145292814,10.0,145.0
840,56.04151223128244,10.0,145.0
841,56.10822831727206,10.0,145.0
842,56.174944403261684,14.0,145.0
843,56.2416604892513,15.0,146.0
844,56.30837657524093,14.0,145.0
845,56.375092661230546,13.0,145.0
846,56.441808747220165,13.0,145.0
847,56.50852483320979,13.0,145.0
848,56.57524091919941,13.0,145.0
849,56.641957005189035,14.0,145.0
850,56.70867309117865,14.0,143.0
851,56.77538917716828,13.0,141.0
852,56.8421052631579,13.0,140.0
853,56.90882134914752,13.0,140.0
854,56.97553743513714,12.0,141.0
855,57.04225352112677,12.0,141.0
856,57.108969607116386,12.0,141.0
857,57.17568569310601,12.0,141.0
858,57.24240177909563,11.0,141.0
859,57.309117865085256,11.0,141.0
860,57.375833951074874,10.0,142.0
861,57.4425500370645,9.0,143.0
862,57.50926612305412,10.0,144.0
863,57.575982209043744,10.0,144.0
864,57.64269829503336,9.0,145.0
865,57.70941438102299,9.0,145.0
866,57.77613046701261,8.0,146.0
867,57.84284655300223,7.0,145.0
868,57.90956263899185,7.0,143.0
869,57.976278724981476,7.0,143.0
870,58.042994810971095,10.0,143.0
871,58.10971089696071,10.0,143.0
872,58.17642698295034,10.0,143.0
873,58.24314306893996,10.0,143.0
874,58.30985915492958,10.0,143.0
875,58.3765752409192,10.0,143.0
876,58.44329132690883,10.0,141.0
877,58.510007412898446,10.0,140.0
878,58.57672349888807,10.0,140.0
879,58.64343958487769,10.0,139.0
880,58.710155670867316,10.0,138.0
881,58.776871756856934,10.0,138.0
882,58.84358784284656,9.0,138.0
883,58.91030392883618,9.0,137.0
884,58.977020014825804,10.0,134.0
885,59.04373610081542,10.0,134.0
886,59.11045218680505,10.0,133.0
887,59.17716827279467,9.0,133.0
888,59.24388435878429,9.0,132.0
889,59.31060044477391,9.0,130.0
890,59.37731653076354,10.0,130.0
891,59.444032616753155,9.0,131.0
892,59.51074870274278,10.0,132.0
893,59.5774647887324,10.0,132.0
894,59.644180874722025,10.0,132.0
895,59.71089696071164,10.0,132.0
896,59.77761304670126,8.0,133.0
897,59.84432913269089,8.0,132.0
898,59.911045218680506,8.0,130.0
899,59.97776130467013,8.0,129.0
900,60.04447739065975,8.0,129.0
901,60.111193476649376,10.0,129.0
902,60.177909562638995,10.0,127.0
903,60.24462564862862,10.0,126.0
904,60.31134173461824,10.0,125.0
905,60.378057820607864,11.0,125.0
906,60.44477390659748,15.0,125.0
907,60.51148999258711,15.0,125.0
908,60.57820607857673,15.0,125.0
909,60.64492216456635,15.0,125.0
910,60.71163825055597,15.0,125.0
911,60.7783543365456,15.0,124.0
912,60.845070422535215,15.0,124.0
913,60.91178650852484,15.0,124.0
914,60.97850259451446,14.0,126.0
915,61.045218680504085,16.0,126.0
916,61.111934766493704,20.0,127.0
917,61.17865085248333,20.0,127.0
918,61.24536693847295,20.0,127.0
919,61.312083024462574,20.0,125.0
920,61.37879911045219,20.0,125.0
921,61.44551519644182,20.0,126.0
922,61.512231282431436,20.0,123.0
923,61.578947368421055,20.0,123.0
924,61.64566345441068,20.0,123.0
925,61.7123795404003,20.0,119.0
926,61.779095626389925,20.0,118.0
927,61.84581171237954,20.0,117.0
928,61.91252779836917,18.0,119.0
929,61.97924388435879,18.0,119.0
930,62.04595997034841,18.0,119.0
931,62.11267605633803,18.0,119.0
932,62.17939214232766,16.0,119.0
933,62.246108228317276,16.0,119.0
934,62.3128243143069,16.0,119.0
935,62.37954040029652,16.0,117.0
936,62.446256486286146,14.0,119.0
937,62.512972572275764,14.0,120.0
938,62.57968865826539,13.0,120.0
939,62.64640474425501,13.0,119.0
940,62.713120830244634,15.0,120.0
941,62.77983691623425,14.0,121.0
942,62.84655300222388,13.0,121.0
943,62.9132690882135,13.0,121.0
944,62.97998517420312,13.0,121.0
945,63.04670126019274,13.0,121.0
946,63.113417346182366,14.0,121.0
947,63.180133432171985,14.0,121.0
948,63.2468495181616,14.0,121.0
949,63.31356560415123,14.0,121.0
950,63.38028169014085,13.0,122.0
951,63.44699777613047,12.0,123.0
952,63.51371386212009,13.0,122.0
953,63.58042994810972,15.0,123.0
954,63.647146034099336,15.0,123.0
955,63.71386212008896,14.0,124.0
956,63.78057820607858,14.0,124.0
957,63.847294292068206,14.0,124.0
958,63.914010378057824,14.0,124.0
959,63.98072646404745,14.0,124.0
960,64.04744255003708,14.0,124.0
961,64.11415863602669,13.0,124.0
962,64.18087472201631,13.0,124.0
963,64.24759080800594,12.0,125.0
964,64.31430689399556,12.0,124.0
965,64.38102297998518,11.0,125.0
966,64.4477390659748,11.0,125.0
967,64.51445515196443,10.0,126.0
968,64.58117123795405,10.0,126.0
969,64.64788732394366,9.0,125.0
970,64.71460340993329,9.0,122.0
971,64.78131949592292,9.0,122.0
972,64.84803558191254,9.0,122.0
973,64.91475166790215,10.0,122.0
974,64.98146775389178,9.0,123.0
975,65.0481838398814,8.0,124.0
976,65.11489992587101,8.0,124.0
977,65.18161601186064,7.0,125.0
978,65.24833209785027,7.0,125.0
979,65.31504818383989,9.0,125.0
980,65.3817642698295,9.0,125.0
981,65.44848035581913,9.0,125.0
982,65.51519644180875,9.0,125.0
983,65.58191252779838,9.0,125.0
984,65.64862861378799,9.0,125.0
985,65.71534469977762,9.0,125.0
986,65.78206078576724,9.0,122.0
987,65.84877687175687,9.0,123.0
988,65.91549295774648,9.0,123.0
989,65.9822090437361,11.0,122.0
990,66.04892512972573,12.0,122.0
991,66.11564121571536,12.0,122.0
992,66.18235730170497,12.0,122.0
993,66.2490733876946,12.0,122.0
994,66.31578947368422,12.0,122.0
995,66.38250555967385,12.0,122.0
996,66.44922164566346,12.0,122.0
997,66.51593773165308,12.0,120.0
998,66.58265381764271,11.0,119.0
999,66.64936990363232,10.0,120.0
1000,66.71608598962194,10.0,119.0
1001,66.78280207561157,10.0,118.0
1002,66.8495181616012,10.0,118.0
1003,66.91623424759081,9.0,118.0
1004,66.98295033358043,9.0,117.0
1005,67.04966641957006,9.0,114.0
1006,67.11638250555968,9.0,109.0
1007,67.1830985915493,9.0,109.0
1008,67.24981467753892,9.0,109.0
1009,67.31653076352855,7.0,111.0
1010,67.38324684951817,6.0,112.0
1011,67.44996293550778,6.0,111.0
1012,67.51667902149741,6.0,111.0
1013,67.58339510748704,6.0,111.0
1014,67.65011119347666,5.0,112.0
1015,67.71682727946627,5.0,112.0
1016,67.7835433654559,5.0,112.0
1017,67.85025945144552,5.0,112.0
1018,67.91697553743515,4.0,113.0
1019,67.98369162342476,4.0,113.0
1020,68.05040770941439,4.0,112.0
1021,68.11712379540401,4.0,111.0
1022,68.18383988139364,4.0,111.0
1023,68.25055596738325,4.0,111.0
1024,68.31727205337288,7.0,111.0
1025,68.3839881393625,7.0,111.0
1026,68.45070422535211,10.0,110.0
1027,68.51742031134174,10.0,109.0
1028,68.58413639733136,10.0,107.0
1029,68.65085248332099,10.0,107.0
1030,68.7175685693106,10.0,106.0
1031,68.78428465530023,10.0,103.0
1032,68.85100074128985,10.0,103.0
1033,68.91771682727948,10.0,103.0
1034,68.98443291326909,10.0,103.0
1035,69.05114899925871,10.0,103.0
1036,69.11786508524834,10.0,102.0
1037,69.18458117123797,10.0,102.0
1038,69.25129725722758,9.0,103.0
1039,69.3180133432172,6.0,106.0
1040,69.38472942920683,6.0,105.0
1041,69.45144551519645,6.0,104.0
1042,69.51816160118607,6.0,102.0
1043,69.58487768717569,6.0,100.0
1044,69.65159377316532,6.0,100.0
1045,69.71830985915494,6.0,99.0
1046,69.78502594514455,6.0,99.0
1047,69.85174203113418,7.0,99.0
1048,69.9184581171238,7.0,99.0
1049,69.98517420311343,5.0,101.0
1050,70.05189028910304,5.0,101.0
1051,70.11860637509267,5.0,101.0
1052,70.1853224610823,5.0,101.0
1053,70.2520385470719,5.0,101.0
1054,70.31875463306153,5.0,101.0
1055,70.38547071905116,5.0,101.0
1056,70.45218680504078,3.0,103.0
1057,70.5189028910304,3.0,103.0
1058,70.58561897702002,4.0,103.0
1059,70.65233506300964,4.0,102.0
1060,70.71905114899927,3.0,103.0
1061,70.78576723498888,3.0,101.0
1062,70.85248332097851,3.0,101.0
1063,70.91919940696813,2.0,102.0
1064,70.98591549295776,2.0,102.0
1065,71.05263157894737,2.0,99.0
1066,71.119347664937,2.0,97.0
1067,71.18606375092662,1.0,97.0
1068,71.25277983691625,1.0,97.0
1069,71.31949592290586,1.0,96.0
1070,71.38621200889548,1.0,96.0
1071,71.45292809488511,1.0,96.0
1072,71.51964418087474,1.0,96.0
1073,71.58636026686435,2.0,96.0
1074,71.65307635285397,3.0,96.0
1075,71.7197924388436,3.0,96.0
1076,71.78650852483321,3.0,96.0
1077,71.85322461082283,3.0,94.0
1078,71.91994069681246,3.0,94.0
1079,71.98665678280209,2.0,95.0
1080,72.0533728687917,2.0,94.0
1081,72.12008895478132,2.0,94.0
1082,72.18680504077095,2.0,93.0
1083,72.25352112676057,2.0,93.0
1084,72.32023721275019,2.0,90.0
1085,72.38695329873981,2.0,89.0
1086,72.45366938472944,2.0,88.0
1087,72.52038547071906,2.0,88.0
1088,72.58710155670867,2.0,88.0
1089,72.6538176426983,2.0,88.0
1090,72.72053372868793,2.0,88.0
1091,72.78724981467755,1.0,89.0
1092,72.85396590066716,1.0,89.0
1093,72.92068198665679,0.0,90.0
1094,72.98739807264641,0.0,90.0
1095,73.05411415863604,0.0,90.0
1096,73.12083024462565,0.0,90.0
1097,73.18754633061528,0.0,90.0
1098,73.2542624166049,0.0,90.0
1099,73.32097850259453,0.0,90.0
1100,73.38769458858414,0.0,90.0
1101,73.45441067457377,0.0,90.0
1102,73.52112676056339,0.0,90.0
1103,73.587842846553,0.0,90.0
1104,73.65455893254263,0.0,90.0
1105,73.72127501853225,0.0,90.0
1106,73.78799110452188,0.0,90.0
1107,73.85470719051149,0.0,90.0
1108,73.92142327650112,0.0,90.0
1109,73.98813936249074,0.0,88.0
1110,74.05485544848037,0.0,88.0
1111,74.12157153446998,0.0,88.0
1112,74.1882876204596,0.0,88.0
1113,74.25500370644923,0.0,88.0
1114,74.32171979243886,0.0,86.0
1115,74.38843587842847,0.0,85.0
1116,74.45515196441809,0.0,85.0
1117,74.52186805040772,0.0,85.0
1118,74.58858413639734,0.0,85.0
1119,74.65530022238696,0.0,85.0
1120,74.72201630837658,0.0,85.0
1121,74.7887323943662,0.0,85.0
1122,74.85544848035583,0.0,85.0
1123,74.92216456634544,0.0,85.0
1124,74.98888065233507,0.0,84.0
1125,75.0555967383247,0.0,83.0
1126,75.12231282431432,0.0,81.0
1127,75.18902891030393,0.0,79.0
1128,75.25574499629356,0.0,79.0
1129,75.32246108228318,0.0,79.0
1130,75.3891771682728,0.0,79.0
1131,75.45589325426242,0.0,79.0
1132,75.52260934025205,0.0,79.0
1133,75.58932542624167,0.0,79.0
1134,75.65604151223128,0.0,79.0
1135,75.72275759822091,0.0,79.0
1136,75.78947368421053,0.0,79.0
1137,75.85618977020016,0.0,79.0
1138,75.92290585618977,0.0,79.0
1139,75.9896219421794,0.0,79.0
1140,76.05633802816902,0.0,79.0
1141,76.12305411415865,0.0,79.0
1142,76.18977020014826,0.0,79.0
1143,76.25648628613789,0.0,79.0
1144,76.32320237212751,0.0,79.0
1145,76.38991845811714,0.0,79.0
1146,76.45663454410675,0.0,79.0
1147,76.52335063009637,0.0,79.0
1148,76.590066716086,0.0,79.0
1149,76.65678280207563,0.0,77.0
1150,76.72349888806524,0.0,76.0
1151,76.79021497405486,0.0,74.0
1152,76.85693106004449,0.0,74.0
1153,76.9236471460341,0.0,74.0
1154,76.99036323202373,0.0,71.0
1155,77.05707931801335,0.0,70.0
1156,77.12379540400298,0.0,70.0
1157,77.19051148999259,0.0,70.0
1158,77.25722757598221,0.0,70.0
1159,77.32394366197184,0.0,70.0
1160,77.39065974796146,0.0,68.0
1161,77.45737583395108,0.0,68.0
1162,77.5240919199407,0.0,68.0
1163,77.59080800593033,0.0,68.0
1164,77.65752409191995,0.0,68.0
1165,77.72424017790956,0.0,68.0
1166,77.79095626389919,0.0,68.0
1167,77.85767234988882,0.0,68.0
1168,77.92438843587844,0.0,68.0
1169,77.99110452186805,0.0,68.0
1170,78.05782060785768,0.0,68.0
1171,78.1245366938473,0.0,68.0
1172,78.19125277983693,0.0,68.0
1173,78.25796886582654,0.0,68.0
1174,78.32468495181617,0.0,68.0
1175,78.39140103780579,0.0,68.0
1176,78.45811712379542,0.0,68.0
1177,78.52483320978503,0.0,68.0
1178,78.59154929577466,0.0,68.0
1179,78.65826538176428,0.0,68.0
1180,78.72498146775389,0.0,68.0
1181,78.79169755374352,0.0,67.0
1182,78.85841363973314,0.0,67.0
1183,78.92512972572277,0.0,66.0
1184,78.99184581171238,0.0,66.0
1185,79.058561897702,0.0,66.0
1186,79.12527798369163,0.0,66.0
1187,79.19199406968126,0.0,66.0
1188,79.25871015567087,0.0,66.0
1189,79.3254262416605,0.0,66.0
1190,79.39214232765012,0.0,66.0
1191,79.45885841363975,0.0,65.0
1192,79.52557449962936,0.0,65.0
1193,79.59229058561898,0.0,65.0
1194,79.65900667160861,0.0,65.0
1195,79.72572275759823,0.0,65.0
1196,79.79243884358785,0.0,65.0
1197,79.85915492957747,0.0,65.0
1198,79.9258710155671,0.0,65.0
1199,79.99258710155672,0.0,65.0
1200,80.05930318754633,0.0,65.0
1201,80.12601927353596,0.0,65.0
1202,80.19273535952559,0.0,65.0
1203,80.25945144551521,0.0,65.0
1204,80.32616753150482,0.0,65.0
1205,80.39288361749445,0.0,64.0
1206,80.45959970348407,0.0,64.0
1207,80.52631578947368,0.0,63.0
1208,80.59303187546331,0.0,62.0
1209,80.65974796145294,0.0,60.0
1210,80.72646404744256,0.0,59.0
1211,80.79318013343217,0.0,57.0
1212,80.8598962194218,0.0,55.0
1213,80.92661230541142,0.0,54.0
1214,80.99332839140105,0.0,54.0
1215,81.06004447739066,0.0,54.0
1216,81.12676056338029,0.0,53.0
1217,81.19347664936991,0.0,53.0
1218,81.26019273535954,0.0,53.0
1219,81.32690882134915,0.0,52.0
1220,81.39362490733878,0.0,49.0
1221,81.4603409933284,0.0,49.0
1222,81.52705707931803,0.0,49.0
1223,81.59377316530764,0.0,49.0
1224,81.66048925129726,0.0,49.0
1225,81.72720533728689,0.0,47.0
1226,81.79392142327652,0.0,47.0
1227,81.86063750926613,0.0,47.0
1228,81.92735359525575,0.0,47.0
1229,81.99406968124538,0.0,47.0
1230,82.06078576723499,0.0,47.0
1231,82.12750185322462,0.0,47.0
1232,82.19421793921424,0.0,47.0
1233,82.26093402520387,0.0,47.0
1234,82.32765011119348,0.0,47.0
1235,82.3943661971831,0.0,47.0
1236,82.46108228317273,0.0,46.0
1237,82.52779836916235,0.0,45.0
1238,82.59451445515197,0.0,44.0
1239,82.66123054114159,0.0,44.0
1240,82.72794662713122,0.0,44.0
1241,82.79466271312084,0.0,44.0
1242,82.86137879911045,0.0,44.0
1243,82.92809488510008,0.0,44.0
1244,82.9948109710897,0.0,44.0
1245,83.06152705707933,0.0,44.0
1246,83.12824314306894,0.0,44.0
1247,83.19495922905857,0.0,44.0
1248,83.2616753150482,0.0,44.0
1249,83.32839140103782,0.0,44.0
1250,83.39510748702743,0.0,43.0
1251,83.46182357301706,0.0,42.0
1252,83.52853965900668,0.0,41.0
1253,83.59525574499631,0.0,41.0
1254,83.66197183098592,0.0,40.0
1255,83.72868791697555,0.0,40.0
1256,83.79540400296517,0.0,39.0
1257,83.86212008895478,0.0,39.0
1258,83.92883617494441,0.0,39.0
1259,83.99555226093403,0.0,39.0
1260,84.06226834692366,0.0,39.0
1261,84.12898443291327,0.0,39.0
1262,84.1957005189029,0.0,39.0
1263,84.26241660489252,0.0,39.0
1264,84.32913269088215,0.0,39.0
1265,84.39584877687176,0.0,37.0
1266,84.46256486286138,0.0,37.0
1267,84.52928094885101,0.0,37.0
1268,84.59599703484064,0.0,36.0
1269,84.66271312083025,0.0,36.0
1270,84.72942920681987,0.0,36.0
1271,84.7961452928095,0.0,36.0
1272,84.86286137879912,0.0,35.0
1273,84.92957746478874,0.0,35.0
1274,84.99629355077836,0.0,34.0
1275,85.06300963676799,0.0,34.0
1276,85.12972572275761,0.0,34.0
1277,85.19644180874722,0.0,33.0
1278,85.26315789473685,0.0,33.0
1279,85.32987398072648,0.0,33.0
1280,85.3965900667161,0.0,33.0
1281,85.46330615270571,0.0,33.0
1282,85.53002223869534,0.0,33.0
1283,85.59673832468496,0.0,33.0
1284,85.66345441067458,0.0,33.0
1285,85.7301704966642,0.0,33.0
1286,85.79688658265383,0.0,33.0
1287,85.86360266864345,0.0,33.0
1288,85.93031875463306,0.0,33.0
1289,85.99703484062269,0.0,33.0
1290,86.06375092661231,0.0,33.0
1291,86.13046701260194,0.0,33.0
1292,86.19718309859155,0.0,33.0
1293,86.26389918458118,0.0,33.0
1294,86.3306152705708,0.0,33.0
1295,86.39733135656043,0.0,33.0
1296,86.46404744255004,0.0,33.0
1297,86.53076352853967,0.0,33.0
1298,86.59747961452929,0.0,33.0
1299,86.66419570051892,0.0,33.0
1300,86.73091178650853,0.0,33.0
1301,86.79762787249815,0.0,33.0
1302,86.86434395848778,0.0,33.0
1303,86.9310600444774,0.0,33.0
1304,86.99777613046702,0.0,32.0
1305,87.06449221645664,0.0,32.0
1306,87.13120830244627,0.0,32.0
1307,87.19792438843588,0.0,32.0
1308,87.2646404744255,0.0,32.0
1309,87.33135656041513,0.0,32.0
1310,87.39807264640476,0.0,32.0
1311,87.46478873239437,0.0,32.0
1312,87.531504818384,0.0,32.0
1313,87.59822090437362,0.0,32.0
1314,87.66493699036324,0.0,31.0
1315,87.73165307635286,0.0,31.0
1316,87.79836916234248,0.0,31.0
1317,87.86508524833211,0.0,30.0
1318,87.93180133432173,0.0,30.0
1319,87.99851742031134,0.0,30.0
1320,88.06523350630097,0.0,30.0
1321,88.1319495922906,0.0,28.0
1322,88.19866567828022,0.0,28.0
1323,88.26538176426983,0.0,28.0
1324,88.33209785025946,0.0,28.0
1325,88.39881393624908,0.0,28.0
1326,88.46553002223871,0.0,28.0
1327,88.53224610822832,0.0,28.0
1328,88.59896219421795,0.0,28.0
1329,88.66567828020757,0.0,28.0
1330,88.7323943661972,0.0,28.0
1331,88.79911045218681,0.0,28.0
1332,88.86582653817644,0.0,28.0
1333,88.93254262416606,0.0,27.0
1334,88.99925871015567,0.0,27.0
1335,89.0659747961453,0.0,26.0
1336,89.13269088213492,0.0,26.0
1337,89.19940696812455,0.0,26.0
1338,89.26612305411416,0.0,26.0
1339,89.33283914010379,0.0,26.0
1340,89.39955522609341,0.0,26.0
1341,89.46627131208304,0.0,23.0
1342,89.53298739807265,0.0,23.0
1343,89.59970348406227,0.0,23.0
1344,89.6664195700519,0.0,22.0
1345,89.73313565604153,0.0,21.0
1346,89.79985174203114,0.0,21.0
1347,89.86656782802076,0.0,21.0
1348,89.93328391401039,0.0,21.0
